Soil Moisture (%),Temperature (°C),Humidity (%),Light Level (lx),Valve Duration (s)
66.01482294086875,20.4345142139952,67.56583462432569,874.9991316453147,0.0
50.21848913969228,17.14641601599444,71.0067823384782,655.7232659088138,0.7
52.11844457784976,17.737498052179976,67.90403361592911,774.6588715436249,0.7
62.11959084831969,12.777113923377449,75.34555996783011,1357.841907656302,0.0
64.27604915197315,16.529722423652423,75.2219512286402,120.5785452923439,0.0
44.00657823775245,17.43401850743856,44.922456026882585,581.7717330584985,1.6
50.42367102253742,17.174516076281606,51.4065004792735,896.7434606431272,1.2
79.80000843970006,12.999749163395789,72.01783395954449,547.3332480357316,0.0
50.46782675101946,21.46557680419901,74.03926893330416,281.06324833399304,0.5
44.973917632384655,21.164944195329984,59.252589536190925,1439.00543425545,1.8
59.75515198292558,11.979743588292218,51.68138939392934,479.9571394983544,0.2
33.099498286771365,13.62117728749567,77.63705667130344,1096.5113607580079,2.2
78.37464873122798,10.803576884596263,55.53035373015083,1317.486525409893,0.0
71.92157946851039,16.484876627987962,65.92458159845901,905.493200143381,0.0
50.028005562374304,14.670893064065583,57.61996727682275,1282.0407581216086,1.3
30.644245594879933,17.974486010477868,61.764737801843054,1262.868252055676,2.8
54.490328657983795,12.024675109056918,51.55750208909845,436.08191571251575,0.6
34.54941245625877,15.710695254738756,57.11532713229918,1288.011559095577,2.6
40.48074324799911,10.73251316226991,59.13631685040147,931.1737353726234,1.9
33.85720522212217,12.153943661763146,74.50598117743351,1207.547021845938,2.3
45.812920622206185,17.13309149601059,72.48880426905745,321.22657218711157,0.9
75.60454523597336,17.527191672365444,61.85354071667547,1254.5998096705782,0.0
64.4923032888024,18.22448116479567,62.122399429271326,221.82413022258095,0.0
35.12746491176157,14.427640791603437,79.1812228409602,1233.8472445805432,2.1
57.04804766696057,15.592373725638776,77.02680075411229,145.9235038824224,0.0
30.16815486400899,16.184553355691374,74.58521920161779,1393.4287681175522,2.7
44.49472513441243,15.020049395112352,74.15849299629781,277.00603618569926,0.9
44.2872312202262,17.679989460650066,65.95231373434365,216.97805674974506,1.1
74.73446707632432,18.28605264425342,45.44809063416723,943.0254048183359,0.0
41.16186489308653,20.79040614370314,70.30512565193573,134.45670742777438,1.3
64.87002421019847,21.33671873236307,78.91471098690982,980.1437649540749,0.0
31.04071591163997,20.293427659036098,51.4571060374536,506.4276150013783,2.7
48.16082251938671,14.146124429635556,57.02119906631573,789.7470306938936,1.2
61.78342808307857,11.612315774236098,43.34303567575694,1275.585314309433,0.0
71.54641374949016,10.213764217466222,71.82502096457706,463.695435594112,0.0
75.46940684512145,11.109251479580312,69.13588189111087,459.45520088067866,0.0
55.75450022668855,16.807175897315172,65.11709658616464,1456.1182531223872,0.8
45.261181433425534,13.583116371699765,54.55592274607708,940.0878994701748,1.6
30.762120188234633,13.674368685546208,58.38725708638441,306.6399405316514,2.4
34.55164461956482,14.288834601764446,70.94996173211621,446.8368674840141,1.9
44.484193552714004,11.56858289837097,49.50054600106854,962.3691753303705,1.8
43.45986445183693,20.2655618166804,49.09467863560867,918.8447228922826,1.9
59.23580131186309,11.47451120605895,47.60360145032388,1277.2093532249617,0.7
75.84745028860492,13.986370023465092,67.82822256838818,295.4879123693262,0.0
64.03223564417968,19.671357518150195,47.711431346421826,651.6546508663241,0.0
75.76633299361998,16.79273530211549,78.18690822596008,510.0644531249475,0.0
72.92134796306021,16.520851666339663,60.44696378677539,1184.800394036606,0.0
40.267810187256416,14.969404909814346,53.186752306688774,628.7725678349282,1.9
78.81769439904483,13.368049475468029,58.73089679444742,782.4414666587826,0.0
75.14929488005177,15.39354566298124,53.58763728037252,1297.0920505079744,0.0
34.18627468227098,13.741982046147957,43.8782692472729,717.2681143052689,2.5
47.13890062499772,11.719198108300668,78.26863321340574,289.087895169564,0.7
49.38395059842483,14.688771047789666,66.43404655096165,1393.3654138936163,1.3
59.8522902338117,16.800035721413767,50.81020492726438,1021.7521458412104,0.5
30.03386691369377,11.985706161891496,41.7020029633504,288.88472213407215,2.6
47.87309029106198,10.47503230130177,46.036650303130195,1492.1747448925491,1.8
50.47311799967744,10.571422287872581,44.296542124123725,1134.484917120211,1.4
46.761712761219165,15.519682309953716,48.63398953353904,1115.3428981449522,1.7
50.19339417345173,18.419100754379567,65.22202606426151,97.44697194656493,0.6
66.52026687213693,16.04140720221262,57.87684889491523,1141.390584740317,0.0
72.43451568488737,16.556179686359574,71.23317098280359,1053.6430572390843,0.0
32.405097889926964,15.581117162262263,46.10225318126195,458.74059480300707,2.5
46.269772432697,17.08578223243115,68.24144440810007,1241.6926000015299,1.4
68.11525813346444,14.650813118911813,59.96635047896508,345.4609547341674,0.0
66.60714090149895,18.74838939367116,45.805768139030306,292.2282125795805,0.0
60.20060610479706,11.283032610483398,70.69957418735247,619.0829654181339,0.0
32.52110603419007,10.190238447352332,54.89655339971319,57.743576145699635,2.2
75.58715097312555,16.419180955851402,47.28083218189943,58.397433941667245,0.0
47.4315820569515,16.607637274142746,47.18878620392684,1356.7772009108119,1.7
77.46303807257692,15.189006815984746,78.09886396872585,754.7929949222819,0.0
77.56520206619308,16.18506953814846,64.8940437885494,361.9464265356016,0.0
77.7724077901849,19.58961510773888,44.9969080225904,906.0206710561251,0.0
71.23690590967189,17.746869476893906,76.2838856825867,778.6485548220696,0.0
45.90402338657124,17.729605553516375,41.993420130914984,1007.5754692426392,1.7
33.529546810444735,13.500105543773671,40.24576331474848,1050.17071305511,2.7
51.05766795243322,17.08106712219959,65.20375910551036,1437.7282618901309,1.2
73.24507791852287,16.804829171422146,73.87615434683974,103.62419148345437,0.0
60.59036413872076,14.687355719038061,42.514773438178636,1110.2991065855738,0.0
30.406314657798056,11.524770547395761,49.40060945581315,1165.1972646001113,3.0
77.50129991641592,15.35268392400987,79.04327942115302,740.6498032616843,0.0
77.36140796645304,20.162653028207355,62.34415538258801,779.5045405352442,0.0
49.908665571707544,16.243034439218423,44.14788953737724,416.982394546276,1.0
48.17444777983124,21.480304505530405,44.71515478334312,278.29802658543355,1.2
64.74521857644609,13.113163001465974,79.36151802181364,138.52461803143927,0.0
72.02993646054546,17.86058388785068,60.374958044873665,224.72123656031968,0.0
78.03635055453039,21.767508946354226,40.68020792742511,1431.9518911478126,0.0
53.437365807456885,10.116076574748668,67.6377314328576,665.0195326889138,0.5
68.03003088615888,15.078104673751257,60.06343746346545,1106.5311990452228,0.0
30.04596413053904,17.58557226483147,65.89975311623724,858.3901332320712,2.6
33.42331773837235,21.178856069771577,60.9728241215349,1175.2032076161606,2.6
50.29988347933546,11.140380009292933,52.211569395929395,702.0216818547858,1.1
44.06253746037724,17.74680853818564,51.77540844705281,83.86863815643115,1.3
63.18699477927261,10.870597666768392,48.57379243878661,834.5037346237103,0.0
40.92414935351685,21.926653331412446,67.43402882077277,619.3440031050202,1.6
47.42528049417475,20.008661873000815,50.202203722787075,610.3919451385306,1.3
76.22047217139766,20.510572458697535,50.205915733969164,34.26686818729885,0.0
64.24497977598695,11.013038416370385,41.061285267258064,862.2220561547862,0.0
48.57227763182507,19.145478996724776,44.17165884928727,43.375126949742274,1.0
50.4485077787654,17.27150862576131,75.16583463645722,1369.0427297606416,1.0
58.996234408050064,12.986078929723835,62.70515400654392,719.7446188613263,0.2
76.7357160088144,18.88689010741225,76.31789860161601,1189.6030593924384,0.0
79.40342761014115,10.704710395309611,48.93236773620467,589.2243767992837,0.0
67.29172657517884,21.11720862932494,43.234523066373185,286.5443408326585,0.0
78.99627841417922,19.426799591501187,40.32790217886249,189.55441818484508,0.0
67.8960931966105,16.22137907631763,74.36906387949145,315.0621183779639,0.0
47.50749207549488,19.896961230182654,65.72939208042177,7.596006109211073,0.7
72.13137740069128,12.010525026466464,71.65057440009568,1012.1745055532174,0.0
35.92145177759454,11.39549121010301,72.77506142674218,680.5601930696043,1.9
51.268313423662576,16.4272231029655,50.54885631373209,470.0204479547333,1.0
64.46695610869028,15.428977402979656,63.92539445556767,567.5830130164246,0.0
33.99309567767071,17.851694592864753,60.82549989468812,670.3038702540604,2.3
49.973173824949,17.117596245620938,62.33248103286079,1270.3569971309623,1.2
60.860423980249486,15.48282513374424,70.59841364096431,676.8135102678758,0.0
45.82455776100566,15.415123559650358,47.54014438828238,678.5562819142921,1.5
73.45207963751103,12.938550616338237,69.48645219173942,1106.9182257876985,0.0
72.66650253974586,10.937201843457574,68.55857074626306,615.50397103771,0.0
